1	ORDER	FAMILY	TAXON	AUTHORITY	TYPE SPECIES	YEAR	REFERENCE	URL
4786	GRUIFORMES	Sarothruridae	Sarothrura pulchra batesi	Bannerman		1922	Bull. B.O.C. 43: 7	https://biodiversitylibrary.org/page/32428607
4787	GRUIFORMES	Sarothruridae	Sarothrura pulchra centralis	Neumann		1908	Bull. B.O.C. 21: 45	https://biodiversitylibrary.org/page/32426755
4788	GRUIFORMES	Sarothruridae	Sarothrura pulchra pulchra	"(Gray, JE)"		1829	"Anim. Kingd. 8: 410, 542"	https://biodiversitylibrary.org/page/33170276
4789	GRUIFORMES	Sarothruridae	Sarothrura pulchra zenkeri	Neumann		1908	Bull. B.O.C. 21: 45	https://biodiversitylibrary.org/page/32426755
4790	GRUIFORMES	Sarothruridae	Sarothrura elegans	"(Smith, A)"		1839	"Ill. Zool. S. Afr. pl. 22, text"	https://biodiversitylibrary.org/page/51569889
4791	GRUIFORMES	Sarothruridae	Sarothrura elegans reichenovi	(Sharpe)		1894	Cat. Birds Brit. Mus. 23: 121	https://biodiversitylibrary.org/page/8378708
4792	GRUIFORMES	Sarothruridae	Sarothrura elegans elegans	"(Smith, A)"		1839	"Ill. Zool. S. Afr. pl. 22, text"	https://biodiversitylibrary.org/page/51569889
4793	GRUIFORMES	Sarothruridae	Sarothrura rufa	(Vieillot)		1819	Nouv. Dict. d'Hist. Nat. 28: 564	https://biodiversitylibrary.org/page/19430537
4794	GRUIFORMES	Sarothruridae	Sarothrura rufa bonapartii	(Bonaparte)		1856	Compt. Rend. 43: 599	https://biodiversitylibrary.org/page/1211135
4795	GRUIFORMES	Sarothruridae	Sarothrura rufa elizabethae	Van Someren		1919	Bull. B.O.C. 40: 20	https://biodiversitylibrary.org/page/32431320
4796	GRUIFORMES	Sarothruridae	Sarothrura rufa rufa	(Vieillot)		1819	Nouv. Dict. d'Hist. Nat. 28: 564	https://biodiversitylibrary.org/page/19430537
4797	GRUIFORMES	Sarothruridae	Sarothrura lugens	(Böhm)		1884	"J. für Orn. (Ser. 4) 32: 176, 244"	https://biodiversitylibrary.org/page/32700106
4798	GRUIFORMES	Sarothruridae	Sarothrura lugens lugens	(Böhm)		1884	"J. für Orn. (Ser. 4) 32: 176, 244"	https://biodiversitylibrary.org/page/32700106
4799	GRUIFORMES	Sarothruridae	Sarothrura lugens lynesi	"Grant, CHB & Mackworth-Praed"		1934	Bull. B.O.C. 55: 17	https://biodiversitylibrary.org/page/40498124
4800	GRUIFORMES	Sarothruridae	Sarothrura boehmi	Reichenow		1900	"Vog. Afr. 1: 272, 290"	https://biodiversitylibrary.org/page/14047779
4801	GRUIFORMES	Sarothruridae	Sarothrura ayresi	(Gurney Sr)		1877	Ibis (Ser. 4) 1: 352 pl. 7	https://biodiversitylibrary.org/page/8801884
4802	GRUIFORMES	Sarothruridae	Sarothrura affinis	"(Smith, A)"		1828	S. Afr. Comm. Advertiser 3 no. 144	
4803	GRUIFORMES	Sarothruridae	Sarothrura affinis antonii	Madarász & Neumann		1911	Orn. Monatsb. 19: 186	https://biodiversitylibrary.org/page/32971248
4804	GRUIFORMES	Sarothruridae	Sarothrura affinis affinis	"(Smith, A)"		1828	S. Afr. Comm. Advertiser 3 no. 144	
4805	GRUIFORMES	Sarothruridae	Sarothrura insularis	(Sharpe)		1870	Proc. Zool. Soc. London (1870): 400	https://biodiversitylibrary.org/page/28555254
4806	GRUIFORMES	Sarothruridae	Sarothrura watersi	(Bartlett)		1880	Proc. Zool. Soc. London (1879): 772	https://biodiversitylibrary.org/page/28521954
4807	GRUIFORMES	Sarothruridae	Rallicula	Schlegel	1.000	1871		
4808	GRUIFORMES	Sarothruridae	Rallicula leucospila	(Salvadori)		1876	Ann. Mus. Civ. Stor. Nat. Genova 7: 975	https://biodiversitylibrary.org/page/34621424
4809	GRUIFORMES	Sarothruridae	Rallicula rubra	Schlegel		1871	Nederl. Tijdschr. Dierk. 4: 55	https://biodiversitylibrary.org/page/49085564
4810	GRUIFORMES	Sarothruridae	Rallicula rubra rubra	Schlegel		1871	Nederl. Tijdschr. Dierk. 4: 55	https://biodiversitylibrary.org/page/49085564
4811	GRUIFORMES	Sarothruridae	Rallicula rubra klossi	Ogilvie-Grant		1913	Bull. B.O.C. 31: 104	https://biodiversitylibrary.org/page/46633978
4812	GRUIFORMES	Sarothruridae	Rallicula forbesi	Sharpe		1887	"Birds New Guinea Pt 23 pl. 70, text"	https://biodiversitylibrary.org/page/53882063
4813	GRUIFORMES	Sarothruridae	Rallicula forbesi parva	Pratt		1982	Emu 82: 119	https://www.researchgate.net/profile/Thane-Pratt-2/publication/262959810_Additions_to_the_Avifauna_of_the_Adelbert_Range_Papua_New_Guinea/links/5c6766db299bf1e3a5abe94d/Additions-to-the-Avifauna-of-the-Adelbert-Range-Papua-New-Guinea.pdf
4814	GRUIFORMES	Sarothruridae	Rallicula forbesi forbesi	Sharpe		1887	"Birds New Guinea Pt 23 pl. 70, text"	https://biodiversitylibrary.org/page/53882063
4815	GRUIFORMES	Sarothruridae	Rallicula mayri	"Hartert, E"		1930	Novit. Zool. 36: 124	https://biodiversitylibrary.org/page/3434354
4816	GRUIFORMES	Sarothruridae	Rallicula mayri mayri	"Hartert, E"		1930	Novit. Zool. 36: 124	https://biodiversitylibrary.org/page/3434354
4817	GRUIFORMES	Sarothruridae	Rallicula mayri carmichaeli	Diamond		1969	Am. Mus. Novit. 2362: 3	http://hdl.handle.net/2246/2572
4818	GRUIFORMES	Rallidae	Canirallus	Bonaparte	1.000	1856		
4819	GRUIFORMES	Rallidae	Canirallus oculeus	(Hartlaub)		1855	J. für Orn. 3: 357	https://biodiversitylibrary.org/page/13947515
4820	GRUIFORMES	Rallidae	Mustelirallus	Bonaparte	1.000	1856		
4821	GRUIFORMES	Rallidae	Mustelirallus albicollis	(Vieillot)		1819	Nouv. Dict. d'Hist. Nat. 28: 561	https://biodiversitylibrary.org/page/19430534
4822	GRUIFORMES	Rallidae	Mustelirallus albicollis typhoeca	"(Peters, JL)"		1932	Proc. New Engl. Zool. Cl. 13: 66	
4823	GRUIFORMES	Rallidae	Mustelirallus albicollis albicollis	(Vieillot)		1819	Nouv. Dict. d'Hist. Nat. 28: 561	https://biodiversitylibrary.org/page/19430534
4824	GRUIFORMES	Rallidae	Neocrex	"Sclater, PL & Salvin"	1.000	1869		
4825	GRUIFORMES	Rallidae	Neocrex erythrops	"(Sclater, PL)"		1867	Proc. Zool. Soc. London (1867): 343 pl. 21	https://biodiversitylibrary.org/page/29533783
4826	GRUIFORMES	Rallidae	Neocrex erythrops olivascens	"Chubb, C"		1918	Bull. B.O.C. 38: 33	https://biodiversitylibrary.org/page/32431091
4827	GRUIFORMES	Rallidae	Neocrex erythrops erythrops	"(Sclater, PL)"		1867	Proc. Zool. Soc. London (1867): 343 pl. 21	https://biodiversitylibrary.org/page/29533783
4828	GRUIFORMES	Rallidae	Neocrex colombiana	Bangs		1898	Proc. Biol. Soc. Wash. 12: 171	https://biodiversitylibrary.org/page/3850047
4829	GRUIFORMES	Rallidae	Neocrex colombiana ripleyi	Wetmore		1967	Proc. Biol. Soc. Wash. 80: 229	https://biodiversitylibrary.org/page/34589588
4830	GRUIFORMES	Rallidae	Neocrex colombiana colombiana	Bangs		1898	Proc. Biol. Soc. Wash. 12: 171	https://biodiversitylibrary.org/page/3850047
4831	GRUIFORMES	Rallidae	Cyanolimnas	"Barbour & Peters, JL"	1.000	1927		
4832	GRUIFORMES	Rallidae	Cyanolimnas cerverai	"Barbour & Peters, JL"		1927	Proc. New Engl. Zool. Cl. 9: 95	
4833	GRUIFORMES	Rallidae	Pardirallus	Bonaparte	1.000	1856		
4834	GRUIFORMES	Rallidae	Pardirallus maculatus	(Boddaert)		1783	Table Planches Enlum.: 48	https://biodiversitylibrary.org/page/27822668
4835	GRUIFORMES	Rallidae	Pardirallus maculatus insolitus	(Bangs & Peck)		1908	Proc. Biol. Soc. Wash. 21: 43	https://biodiversitylibrary.org/page/3334013
4836	GRUIFORMES	Rallidae	Pardirallus maculatus maculatus	(Boddaert)		1783	Table Planches Enlum.: 48	https://biodiversitylibrary.org/page/27822668
4837	GRUIFORMES	Rallidae	Pardirallus nigricans	(Vieillot)		1819	Nouv. Dict. d'Hist. Nat. 28: 560	https://biodiversitylibrary.org/page/19430533
4838	GRUIFORMES	Rallidae	Pardirallus nigricans caucae	(Conover)		1949	Proc. Biol. Soc. Wash. 62: 173	https://biodiversitylibrary.org/page/35878885
4839	GRUIFORMES	Rallidae	Pardirallus nigricans nigricans	(Vieillot)		1819	Nouv. Dict. d'Hist. Nat. 28: 560	https://biodiversitylibrary.org/page/19430533
4840	GRUIFORMES	Rallidae	Pardirallus sanguinolentus	(Swainson)		1838	Anim. Menag.: 335	https://biodiversitylibrary.org/page/28995046
4841	GRUIFORMES	Rallidae	Pardirallus sanguinolentus simonsi	"Chubb, C"		1918	Bull. B.O.C. 38: 33	https://biodiversitylibrary.org/page/32431091
4842	GRUIFORMES	Rallidae	Pardirallus sanguinolentus tschudii	"Chubb, C"		1919	Ibis (Ser. 11) 1: 50	https://biodiversitylibrary.org/page/16342277
4843	GRUIFORMES	Rallidae	Pardirallus sanguinolentus zelebori	(Pelzeln)		1865	Reise Novara Zool. Theil. Bd. 1 Vögel: 133	
4844	GRUIFORMES	Rallidae	Pardirallus sanguinolentus sanguinolentus	(Swainson)		1838	Anim. Menag.: 335	https://biodiversitylibrary.org/page/28995046
4845	GRUIFORMES	Rallidae	Pardirallus sanguinolentus landbecki	(Hellmayr)		1932	Field Mus. Nat. Hist. Pub. Zool. Ser. 19: 351	https://biodiversitylibrary.org/page/2763942
4846	GRUIFORMES	Rallidae	Pardirallus sanguinolentus luridus	(Peale)		1849	U.S. Expl. Exped. 8: 223	
4847	GRUIFORMES	Rallidae	Amaurolimnas	Sharpe	1.000	1893		
4848	GRUIFORMES	Rallidae	Amaurolimnas concolor	(Gosse)		1847	Birds Jamaica: 369	https://biodiversitylibrary.org/page/14455927
4849	GRUIFORMES	Rallidae	Amaurolimnas concolor concolor †	(Gosse)		1847	Birds Jamaica: 369	https://biodiversitylibrary.org/page/14455927
4850	GRUIFORMES	Rallidae	Amaurolimnas concolor guatemalensis	(Lawrence)		1863	Proc. Acad. Nat. Sci. Philadelphia 15: 106	https://biodiversitylibrary.org/page/1958370
4851	GRUIFORMES	Rallidae	Amaurolimnas concolor castaneus	(Pucheran)		1851	Rev. Mag. Zool. (Ser. 2) 3: 279	https://biodiversitylibrary.org/page/2321334
4852	GRUIFORMES	Rallidae	Aramides	Pucheran	1.000	1845		
4853	GRUIFORMES	Rallidae	Aramides axillaris	Lawrence		1863	Proc. Acad. Nat. Sci. Philadelphia 15: 107	https://biodiversitylibrary.org/page/1958371
4854	GRUIFORMES	Rallidae	Aramides mangle	(Spix)		1825	Av. Sp. Nov. Brasil. 2: 74 pl. 97	https://biodiversitylibrary.org/page/41278029
4855	GRUIFORMES	Rallidae	Aramides albiventris	Lawrence		1868	Proc. Acad. Nat. Sci. Philadelphia 19: 234	https://biodiversitylibrary.org/page/26288973
4856	GRUIFORMES	Rallidae	Aramides albiventris mexicanus	Bangs		1907	"Am. Nat. 41: 178, 185"	https://biodiversitylibrary.org/page/43098913
4857	GRUIFORMES	Rallidae	Aramides albiventris vanrossemi	Dickey		1929	"Condor 31: 33, frontispiece"	https://sora.unm.edu/node/97489
4858	GRUIFORMES	Rallidae	Aramides albiventris albiventris	Lawrence		1868	Proc. Acad. Nat. Sci. Philadelphia 19: 234	https://biodiversitylibrary.org/page/26288973
4859	GRUIFORMES	Rallidae	Aramides albiventris pacificus	"Miller, W & Griscom"		1921	Am. Mus. Novit. 25: 11	http://hdl.handle.net/2246/4606
4860	GRUIFORMES	Rallidae	Aramides albiventris plumbeicollis	Zeledon		1888	An. Mus. Nac. Costa Rica 2: 3	
4861	GRUIFORMES	Rallidae	Aramides cajaneus	"(Müller, PLS)"		1776	Natursyst. Suppl. 9: 119	https://biodiversitylibrary.org/page/52710072
4862	GRUIFORMES	Rallidae	Aramides cajaneus cajaneus	"(Müller, PLS)"		1776	Natursyst. Suppl. 9: 119	https://biodiversitylibrary.org/page/52710072
4863	GRUIFORMES	Rallidae	Aramides cajaneus avicenniae	Stotz		1992	Bull. B.O.C. 112: 232	https://biodiversitylibrary.org/page/40027989
4864	GRUIFORMES	Rallidae	Aramides wolfi	Berlepsch & Taczanowski		1884	Proc. Zool. Soc. London (1883): 576	https://biodiversitylibrary.org/page/30828254
4865	GRUIFORMES	Rallidae	Aramides ypecaha	(Vieillot)		1819	Nouv. Dict. d'Hist. Nat. 28: 568	https://biodiversitylibrary.org/page/19430541
4866	GRUIFORMES	Rallidae	Aramides calopterus	"Sclater, PL & Salvin"		1878	Proc. Zool. Soc. London (1878): 439 pl. 28	https://biodiversitylibrary.org/page/28511687
4867	GRUIFORMES	Rallidae	Aramides saracura	(Spix)		1825	Av. Sp. Nov. Brasil. 2: 75 pl. 98	https://biodiversitylibrary.org/page/41278030
4868	GRUIFORMES	Rallidae	Rallus	Linnaeus	1.000	1758		
4869	GRUIFORMES	Rallidae	Rallus obsoletus	Ridgway		1874	Am. Nat. 8: 111	https://www.biodiversitylibrary.org/page/41393121#page/122/mode/1up
4870	GRUIFORMES	Rallidae	Rallus obsoletus obsoletus	Ridgway		1874	Am. Nat. 8: 111	https://www.biodiversitylibrary.org/page/41393121#page/122/mode/1up
4871	GRUIFORMES	Rallidae	Rallus obsoletus levipes	Bangs		1899	Proc. New Engl. Zool. Cl. 1: 45	https://www.biodiversitylibrary.org/page/12603400
4872	GRUIFORMES	Rallidae	Rallus obsoletus yumanensis	Dickey		1923	Auk 40: 90	https://sora.unm.edu/sites/default/files/journals/auk/v040n01/p0090-p0094.pdf
4873	GRUIFORMES	Rallidae	Rallus obsoletus beldingi	Ridgway		1882	Proc. U.S. Natl. Mus. 5: 345	https://www.biodiversitylibrary.org/page/7320843
4874	GRUIFORMES	Rallidae	Rallus crepitans	"Gmelin, JF"		1789	Syst. Nat. (ed. 12) 1: 713	https://biodiversitylibrary.org/page/2656206
4875	GRUIFORMES	Rallidae	Rallus crepitans crepitans	"Gmelin, JF"		1789	Syst. Nat. (ed. 12) 1: 713	https://biodiversitylibrary.org/page/2656206
4876	GRUIFORMES	Rallidae	Rallus crepitans waynei	Brewster		1899	Auk 40: 90	https://sora.unm.edu/sites/default/files/journals/auk/v040n01/p0090-p0094.pdf
4877	GRUIFORMES	Rallidae	Rallus crepitans saturatus	Ridgway		1880	Bull. Nuttall Orn. Club 5: 140	ttps://www.biodiversitylibrary.org/item/69164#page/160/mode/1up
4878	GRUIFORMES	Rallidae	Rallus crepitans scottii	Sennett		1888	Auk 5: 305	https://sora.unm.edu/sites/default/files/journals/auk/v005n03/p0305-p0306.pdf
4879	GRUIFORMES	Rallidae	Rallus crepitans insularum	"Brooks, WS"		1920	Proc. New Engl. Zool. Cl. 7: 53	https://www.biodiversitylibrary.org/page/12606590
4880	GRUIFORMES	Rallidae	Rallus crepitans coryi	Maynard		1887	Am. Exch. Mart 3: 33	https://biodiversitylibrary.org/page/56963207
4881	GRUIFORMES	Rallidae	Rallus crepitans caribaeus	Ridgway		1880	Bull. Nuttall Orn. Club 5: 140	ttps://www.biodiversitylibrary.org/item/69164#page/160/mode/1up
4882	GRUIFORMES	Rallidae	Rallus crepitans pallidus	Nelson		1905	Proc. Biol. Soc. Wash. 18: 141	https://www.biodiversitylibrary.org/page/2265609
4883	GRUIFORMES	Rallidae	Rallus tenuirostris	Ridgway		1874	Am. Nat. 8: 111	https://biodiversitylibrary.org/page/41393121
4884	GRUIFORMES	Rallidae	Rallus longirostris	Boddaert		1783	Table Planches Enlum.: 52	https://biodiversitylibrary.org/page/27822672
4885	GRUIFORMES	Rallidae	Rallus longirostris phelpsi	Wetmore		1941	Proc. Biol. Soc. Wash. 54: 203	https://biodiversitylibrary.org/page/34599356
4886	GRUIFORMES	Rallidae	Rallus longirostris dillonripleyi	Phelps Jr & Aveledo		1987	Bol. Soc. Venez. Cienc. Nat. 41: 8	
4887	GRUIFORMES	Rallidae	Rallus longirostris margaritae	"Zimmer, JT & Phelps"		1944	Am. Mus. Novit. 1270: 1	http://hdl.handle.net/2246/5095
4888	GRUIFORMES	Rallidae	Rallus longirostris pelodramus	Oberholser		1937	Proc. U.S. Natl. Mus. 84: 323	https://biodiversitylibrary.org/page/7747279
4889	GRUIFORMES	Rallidae	Rallus longirostris longirostris	Boddaert		1783	Table Planches Enlum.: 52	https://biodiversitylibrary.org/page/27822672
4890	GRUIFORMES	Rallidae	Rallus longirostris crassirostris	Lawrence		1871	Ann. Lyc. Nat. Hist. N. Y. 10: 19	https://biodiversitylibrary.org/page/16077900
4891	GRUIFORMES	Rallidae	Rallus longirostris cypereti	Taczanowski		1878	Proc. Zool. Soc. London (1877): 747	https://biodiversitylibrary.org/page/28518713
4892	GRUIFORMES	Rallidae	Rallus longirostris berryorum	"Maley, McCormack, Tsai, Schwab, Van Dort, Juárez & Carling"		2016	Western Birds 47:262-273	
4893	GRUIFORMES	Rallidae	Rallus elegans	Audubon		1834	Birds Am. 3 pl. 203 1835 Orn. Biogr. 3: 27	https://www.biodiversitylibrary.org/page/33237459
4894	GRUIFORMES	Rallidae	Rallus elegans elegans	Audubon		1834	Birds Am. 3 pl. 203 1835 Orn. Biogr. 3: 27	https://www.biodiversitylibrary.org/page/33237459
4895	GRUIFORMES	Rallidae	Rallus elegans ramsdeni	Riley		1913	Proc. Biol. Soc. Wash. 26: 83	https://biodiversitylibrary.org/page/3337869
4896	GRUIFORMES	Rallidae	Rallus wetmorei	"Zimmer, JT & Phelps"		1944	Am. Mus. Novit. 1270: 3	http://hdl.handle.net/2246/5095
4897	GRUIFORMES	Rallidae	Rallus limicola	Vieillot		1819	Nouv. Dict. d'Hist. Nat. 28: 558	https://biodiversitylibrary.org/page/19430531
4898	GRUIFORMES	Rallidae	Rallus limicola limicola	Vieillot		1819	Nouv. Dict. d'Hist. Nat. 28: 558	https://biodiversitylibrary.org/page/19430531
4899	GRUIFORMES	Rallidae	Rallus limicola friedmanni	Dickerman		1966	Condor 68: 216	https://sora.unm.edu/node/101520
4900	GRUIFORMES	Rallidae	Rallus semiplumbeus	"Sclater, PL"		1856	Proc. Zool. Soc. London pt 24: 31	https://biodiversitylibrary.org/page/12860555
4901	GRUIFORMES	Rallidae	Rallus semiplumbeus semiplumbeus	"Sclater, PL"		1856	Proc. Zool. Soc. London pt 24: 31	https://biodiversitylibrary.org/page/12860555
4902	GRUIFORMES	Rallidae	Rallus semiplumbeus peruvianus	Taczanowski		1886	Orn. Perou 3: 313	https://biodiversitylibrary.org/page/14038012
4903	GRUIFORMES	Rallidae	Rallus aequatorialis	Sharpe		1894	"Cat. Birds Brit. Mus. 23: 7, 18 pl. 2 fig. 1"	https://biodiversitylibrary.org/page/8378571
4904	GRUIFORMES	Rallidae	Rallus aequatorialis aequatorialis	Sharpe		1894	"Cat. Birds Brit. Mus. 23: 7, 18 pl. 2 fig. 1"	https://biodiversitylibrary.org/page/8378571
4905	GRUIFORMES	Rallidae	Rallus aequatorialis meyerdeschauenseei	Fjeldså		1990	Steenstrupia 16: 115	
4906	GRUIFORMES	Rallidae	Rallus antarcticus	"King, PP"		1828	Zool. Journ. 4: 95	https://biodiversitylibrary.org/page/27485011
4907	GRUIFORMES	Rallidae	Rallus aquaticus	Linnaeus		1758	Syst. Nat. (ed. 10) 1: 153	https://biodiversitylibrary.org/page/727060
4908	GRUIFORMES	Rallidae	Rallus aquaticus hibernans	Salomonsen		1931	Vidensk. Medd. Dansk. Naturhist. For. 90: 360	
4909	GRUIFORMES	Rallidae	Rallus aquaticus aquaticus	Linnaeus		1758	Syst. Nat. (ed. 10) 1: 153	https://biodiversitylibrary.org/page/727060
4910	GRUIFORMES	Rallidae	Rallus aquaticus korejewi	Zarudny		1905	Orn. Monatsb. 13: 209	https://biodiversitylibrary.org/page/32582244
4911	GRUIFORMES	Rallidae	Rallus indicus	Blyth		1849	J. Asiat. Soc. Bengal 18 (2): 820	https://biodiversitylibrary.org/page/40133253
4912	GRUIFORMES	Rallidae	Rallus caerulescens	"Gmelin, JF"		1789	Syst. Nat. (ed. 12) 1: 716	https://biodiversitylibrary.org/page/2656209
4913	GRUIFORMES	Rallidae	Rallus madagascariensis	"Verreaux, J"		1833	S. Afr. Q. J. (Ser. 2) no. 1: 80	https://biodiversitylibrary.org/page/15968196
4914	GRUIFORMES	Rallidae	Crecopsis	Sharpe	1.000	1893		
4915	GRUIFORMES	Rallidae	Crecopsis egregia	"(Peters, W)"		1854	Ber. K. Preuss. Akad. Wiss. Berlin: 134	https://biodiversitylibrary.org/page/11068032
4916	GRUIFORMES	Rallidae	Rougetius	Bonaparte	1.000	1856		
4917	GRUIFORMES	Rallidae	Rougetius rougetii	(Guérin-Méneville)		1843	Rev. Zool. 6: 322	https://biodiversitylibrary.org/page/2271414
4918	GRUIFORMES	Rallidae	Dryolimnas	Sharpe	1.000	1893		
4919	GRUIFORMES	Rallidae	Dryolimnas cuvieri	(Pucheran)		1845	Rev. Zool. 8: 279	https://biodiversitylibrary.org/page/2327503
4920	GRUIFORMES	Rallidae	Dryolimnas cuvieri cuvieri	(Pucheran)		1845	Rev. Zool. 8: 279	https://biodiversitylibrary.org/page/2327503
4921	GRUIFORMES	Rallidae	Dryolimnas cuvieri aldabranus	(Günther)		1879	Ann. Mag. Nat. Hist. (Ser. 5) 3: 168	https://biodiversitylibrary.org/page/25159199
4922	GRUIFORMES	Rallidae	Dryolimnas cuvieri abbotti †	(Ridgway)		1894	Auk 11: 74	https://sora.unm.edu/sites/default/files/journals/auk/v011n01/p0074-p0074.pdf
4923	GRUIFORMES	Rallidae	Dryolimnas augusti †	"Mourer-Chauviré, Bour, Ribes & Moutou"		1999	"Smiths. Contr. Paleo. 89: 1, 21"	https://biodiversitylibrary.org/page/58077328
4924	GRUIFORMES	Rallidae	Crex	Bechstein	1.000	1803		
4925	GRUIFORMES	Rallidae	Crex crex	(Linnaeus)		1758	Syst. Nat. (ed. 10) 1: 153	https://biodiversitylibrary.org/page/727060
4926	GRUIFORMES	Rallidae	Aramidopsis	Sharpe	1.000	1893		
4927	GRUIFORMES	Rallidae	Aramidopsis plateni	"(Blasius, W)"		1886	Braunschw. Anz. [3 March]: ?	
4928	GRUIFORMES	Rallidae	Lewinia	"Gray, GR"	1.000	1855		
4929	GRUIFORMES	Rallidae	Lewinia striata	(Linnaeus)		1766	Syst. Nat. (ed. 12) 1: 262	https://biodiversitylibrary.org/page/42946458
4930	GRUIFORMES	Rallidae	Lewinia striata albiventer	(Swainson)		1838	Anim. Menag.: 337	https://www.biodiversitylibrary.org/page/28995048#page/348/mode/1up
4931	GRUIFORMES	Rallidae	Lewinia striata obscurior	(Hume)		1874	Stray Feathers 2: 302	https://biodiversitylibrary.org/page/29846681
4932	GRUIFORMES	Rallidae	Lewinia striata jouyi	(Stejneger)		1887	Proc. U.S. Natl. Mus. 9: 362	https://biodiversitylibrary.org/page/7601116
4933	GRUIFORMES	Rallidae	Lewinia striata taiwana	(Yamashina)		1932	Tori 7: 414	https://doi.org/10.3838/jjo.7.35_414
4934	GRUIFORMES	Rallidae	Lewinia striata gularis	(Horsfield)		1821	Trans. Linn. Soc. London (Ser. 1) 13: 196	https://biodiversitylibrary.org/page/754929
4935	GRUIFORMES	Rallidae	Lewinia striata striata	(Linnaeus)		1766	Syst. Nat. (ed. 12) 1: 262	https://biodiversitylibrary.org/page/42946458
4936	GRUIFORMES	Rallidae	Lewinia mirifica	(Parkes & Amadon)		1959	Wilson Bull. 71: 303	https://biodiversitylibrary.org/page/52327301
4937	GRUIFORMES	Rallidae	Lewinia pectoralis	(Temminck)		1831	Pl. Col. livr. 88 text pl. 523	
4938	GRUIFORMES	Rallidae	Lewinia pectoralis exsul	"(Hartert, E)"		1898	Novit. Zool. 5: 50	https://biodiversitylibrary.org/page/3219788
4939	GRUIFORMES	Rallidae	Lewinia pectoralis mayri	"(Hartert, E)"		1930	Novit. Zool. 36: 121	https://biodiversitylibrary.org/page/3434412
4940	GRUIFORMES	Rallidae	Lewinia pectoralis alberti	"(Rothschild & Hartert, E)"		1907	Novit. Zool. 14: 451	https://biodiversitylibrary.org/page/2989627
4941	GRUIFORMES	Rallidae	Lewinia pectoralis clelandi	(Mathews)		1911	Birds Austr. 1: 189	https://biodiversitylibrary.org/page/52820938
4942	GRUIFORMES	Rallidae	Lewinia pectoralis pectoralis	(Temminck)		1831	Pl. Col. livr. 88 text pl. 523	
4943	GRUIFORMES	Rallidae	Lewinia pectoralis brachipus	(Swainson)		1838	Anim. Menag.: 336	https://biodiversitylibrary.org/page/28995047
4944	GRUIFORMES	Rallidae	Lewinia muelleri	(Rothschild)		1893	Bull. B.O.C. 1: 40	https://biodiversitylibrary.org/page/32475144
4945	GRUIFORMES	Rallidae	Diaphorapteryx	"Forbes, HO"	1.000	1892		
4946	GRUIFORMES	Rallidae	Diaphorapteryx hawkinsi †	"(Forbes, HO)"		1892	Nature 45: 416	https://biodiversitylibrary.org/page/19401679
4947	GRUIFORMES	Rallidae	Habroptila	"Gray, GR"	1.000	1861		
