1	ORDER	FAMILY	TAXON	AUTHORITY	YEAR	REFERENCE	URL
1535	GALLIFORMES	Phasianidae	Rheinardia nigrescens	Rothschild	1902	Bull. B.O.C. 12: 55	https://biodiversitylibrary.org/page/37116625
1536	GALLIFORMES	Phasianidae	Argusianus	"Gray, GR"	1849		
1537	GALLIFORMES	Phasianidae	Argusianus argus	(Linnaeus)	1766	Syst. Nat. (ed. 12) 1: 272	https://biodiversitylibrary.org/page/42946468
1538	GALLIFORMES	Phasianidae	Argusianus argus grayi	"(Elliot, DG)"	1865	Ibis (Ser. 2) 1: 424	https://biodiversitylibrary.org/page/31143015
1539	GALLIFORMES	Phasianidae	Argusianus argus argus	(Linnaeus)	1766	Syst. Nat. (ed. 12) 1: 272	https://biodiversitylibrary.org/page/42946468
1540	GALLIFORMES	Phasianidae	Pavo	Linnaeus	1758		
1541	GALLIFORMES	Phasianidae	Pavo cristatus	Linnaeus	1758	Syst. Nat. (ed. 10) 1: 156	https://biodiversitylibrary.org/page/727063
1542	GALLIFORMES	Phasianidae	Pavo muticus	Linnaeus	1766	Syst. Nat. (ed. 12) 1: 268	https://biodiversitylibrary.org/page/42946464
1543	GALLIFORMES	Phasianidae	Pavo muticus spicifer	Shaw	1804	"Nat. Misc. 16 pl. 641, text"	https://biodiversitylibrary.org/page/40521156
1544	GALLIFORMES	Phasianidae	Pavo muticus imperator	Delacour	1949	Ibis 91: 348	
1545	GALLIFORMES	Phasianidae	Pavo muticus muticus	Linnaeus	1766	Syst. Nat. (ed. 12) 1: 268	https://biodiversitylibrary.org/page/42946464
1546	GALLIFORMES	Phasianidae	Afropavo	Chapin	1936		
1547	GALLIFORMES	Phasianidae	Afropavo congensis	Chapin	1936	Rev. Zool. Bot. Afr. 29: 2	
1548	CAPRIMULGIFORMES	Podargidae	Podargus	Vieillot	1818		
1549	CAPRIMULGIFORMES	Podargidae	Podargus ocellatus	Quoy & Gaimard	1832	Voy. Astrolabe Zool. 1: 208 Atlas Ois. pl. 14	
1550	CAPRIMULGIFORMES	Podargidae	Podargus ocellatus ocellatus	Quoy & Gaimard	1832	Voy. Astrolabe Zool. 1: 208 Atlas Ois. pl. 14	
1551	CAPRIMULGIFORMES	Podargidae	Podargus ocellatus marmoratus	Gould	1855	"Birds Austr. Suppl. p. 7, pl. 4"	https://biodiversitylibrary.org/page/48517348
1552	CAPRIMULGIFORMES	Podargidae	Podargus ocellatus plumiferus	Gould	1846	Proc. Zool. Soc. London pt 13: 104	https://biodiversitylibrary.org/page/12862600
1553	CAPRIMULGIFORMES	Podargidae	Podargus ocellatus intermedius	"Hartert, E"	1895	Bull. B.O.C. 5: 10	https://biodiversitylibrary.org/page/32475420
1554	CAPRIMULGIFORMES	Podargidae	Podargus ocellatus meeki	"Hartert, E"	1898	Bull. B.O.C. 8: 8	https://biodiversitylibrary.org/page/32475644
1555	CAPRIMULGIFORMES	Podargidae	Podargus papuensis	Quoy & Gaimard	1832	Voy. Astrolabe Zool. 1: 207 Atlas Ois. pl. 13	
1556	CAPRIMULGIFORMES	Podargidae	Podargus strigoides	(Latham)	1801	Suppl. ind. orn.: lviii	https://biodiversitylibrary.org/page/33261432
1557	CAPRIMULGIFORMES	Podargidae	Podargus strigoides brachypterus	Gould	1841	Proc. Zool. Soc. London pt 8: 163	https://biodiversitylibrary.org/page/30571602
1558	CAPRIMULGIFORMES	Podargidae	Podargus strigoides phalaenoides	Gould	1840	Proc. Zool. Soc. London pt 7: 142	https://biodiversitylibrary.org/page/30571385
1559	CAPRIMULGIFORMES	Podargidae	Podargus strigoides strigoides	(Latham)	1801	Suppl. ind. orn.: lviii	https://biodiversitylibrary.org/page/33261432
1560	CAPRIMULGIFORMES	Podargidae	Rigidipenna	"Cleere, Kratter, Steadman, Braun, M, Huddleston, Filardi & Dutson"	2007		
1561	CAPRIMULGIFORMES	Podargidae	Rigidipenna inexpectata	"(Hartert, E)"	1901	Bull. B.O.C. 12: 24	https://biodiversitylibrary.org/page/37116592
1562	CAPRIMULGIFORMES	Podargidae	Batrachostomus	Gould	1838		
1563	CAPRIMULGIFORMES	Podargidae	Batrachostomus auritus	"(Gray, JE)"	1829	"Anim. Kingd. 7: 114, pl."	https://biodiversitylibrary.org/page/33114585
1564	CAPRIMULGIFORMES	Podargidae	Batrachostomus harterti	Sharpe	1892	Ibis (Ser. 6) 4: 323	https://biodiversitylibrary.org/page/16188396
1565	CAPRIMULGIFORMES	Podargidae	Batrachostomus septimus	Tweeddale	1877	Proc. Zool. Soc. London (1877): 542	https://biodiversitylibrary.org/page/28518468
1566	CAPRIMULGIFORMES	Podargidae	Batrachostomus septimus microrhynchus	Ogilvie-Grant	1895	Bull. B.O.C. 4: 41	https://biodiversitylibrary.org/page/32475382
1567	CAPRIMULGIFORMES	Podargidae	Batrachostomus septimus menagei	Bourns & Worcester	1894	Occ. Pap. Minnesota Acad. Nat. Sci. 1: 11	https://biodiversitylibrary.org/page/21241620
1568	CAPRIMULGIFORMES	Podargidae	Batrachostomus septimus septimus	Tweeddale	1877	Proc. Zool. Soc. London (1877): 542	https://biodiversitylibrary.org/page/28518468
1569	CAPRIMULGIFORMES	Podargidae	Batrachostomus stellatus	(Gould)	1837	Proc. Zool. Soc. London pt 5: 43	https://biodiversitylibrary.org/page/30570928
1570	CAPRIMULGIFORMES	Podargidae	Batrachostomus moniliger	Blyth	1849	J. Asiat. Soc. Bengal 18 (2): 806	https://biodiversitylibrary.org/page/40133239
1571	CAPRIMULGIFORMES	Podargidae	Batrachostomus moniliger roonwali	Dutta	2009	Rec. Zool. Surv. India 109: 82	http://faunaofindia.nic.in/PDFVolumes/records/109/02/0079-0085.pdf
1572	CAPRIMULGIFORMES	Podargidae	Batrachostomus moniliger moniliger	Blyth	1849	J. Asiat. Soc. Bengal 18 (2): 806	https://biodiversitylibrary.org/page/40133239
1573	CAPRIMULGIFORMES	Podargidae	Batrachostomus hodgsoni	"(Gray, GR)"	1859	"Proc. Zool. Soc. London, pt 27: 101 pl. 152"	https://biodiversitylibrary.org/page/32274507
1574	CAPRIMULGIFORMES	Podargidae	Batrachostomus hodgsoni hodgsoni	"(Gray, GR)"	1859	"Proc. Zool. Soc. London, pt 27: 101 pl. 152"	https://biodiversitylibrary.org/page/32274507
1575	CAPRIMULGIFORMES	Podargidae	Batrachostomus hodgsoni indochinae	Stresemann	1937	Mitt. Zool. Mus. Berlin 22 Heft 2: 320	
1576	CAPRIMULGIFORMES	Podargidae	Batrachostomus poliolophus	"Hartert, E"	1892	Notes Leyden Mus. 14: 63	https://biodiversitylibrary.org/page/9643080
1577	CAPRIMULGIFORMES	Podargidae	Batrachostomus mixtus	Sharpe	1892	Bull. B.O.C. 1: 4	https://biodiversitylibrary.org/page/32475158
1578	CAPRIMULGIFORMES	Podargidae	Batrachostomus javensis	(Horsfield)	1821	Trans. Linn. Soc. London (Ser. 1) 13: 141	https://biodiversitylibrary.org/page/754874
1579	CAPRIMULGIFORMES	Podargidae	Batrachostomus affinis	Blyth	1847	J. Asiat. Soc. Bengal 16 (2): 1180	https://biodiversitylibrary.org/page/40126759
1580	CAPRIMULGIFORMES	Podargidae	Batrachostomus affinis continentalis	Stresemann	1937	Mitt. Zool. Mus. Berlin 22 Heft 2: 327	
1581	CAPRIMULGIFORMES	Podargidae	Batrachostomus affinis affinis	Blyth	1847	J. Asiat. Soc. Bengal 16 (2): 1180	https://biodiversitylibrary.org/page/40126759
1582	CAPRIMULGIFORMES	Podargidae	Batrachostomus chaseni	Stresemann	1937	Mitt. Zool. Mus. Berlin 22 Heft 2: 326	
1583	CAPRIMULGIFORMES	Podargidae	Batrachostomus cornutus	(Temminck)	1822	Pl. Col. livr. 27 pl. 159	
1584	CAPRIMULGIFORMES	Podargidae	Batrachostomus cornutus cornutus	(Temminck)	1822	Pl. Col. livr. 27 pl. 159	
1585	CAPRIMULGIFORMES	Podargidae	Batrachostomus cornutus longicaudatus	Hoogerwerf	1962	Ardea 50: 204	
1586	CAPRIMULGIFORMES	Steatornithidae	Steatornis	Humboldt	1814		
1587	CAPRIMULGIFORMES	Steatornithidae	Steatornis caripensis	Humboldt	1817		https://biodiversitylibrary.org/page/4439530
1588	CAPRIMULGIFORMES	Nyctibiidae	Nyctibius	Vieillot	1816		
1589	CAPRIMULGIFORMES	Nyctibiidae	Nyctibius grandis	"(Gmelin, JF)"	1789		https://biodiversitylibrary.org/page/2656524
1590	CAPRIMULGIFORMES	Nyctibiidae	Nyctibius aethereus	(Wied-Neuwied)	1820		https://biodiversitylibrary.org/page/45439675
1591	CAPRIMULGIFORMES	Nyctibiidae	Nyctibius aethereus chocoensis	Chapman	1921		http://hdl.handle.net/2246/4601
1592	CAPRIMULGIFORMES	Nyctibiidae	Nyctibius aethereus longicaudatus	(Spix)	1825		https://biodiversitylibrary.org/page/41277956
1593	CAPRIMULGIFORMES	Nyctibiidae	Nyctibius aethereus aethereus	(Wied-Neuwied)	1820		https://biodiversitylibrary.org/page/45439675
1594	CAPRIMULGIFORMES	Nyctibiidae	Nyctibius jamaicensis	"(Gmelin, JF)"	1789		https://biodiversitylibrary.org/page/2656524
1595	CAPRIMULGIFORMES	Nyctibiidae	Nyctibius jamaicensis lambi	"Davis, J"	1959		https://sora.unm.edu/node/101124
1596	CAPRIMULGIFORMES	Nyctibiidae	Nyctibius jamaicensis mexicanus	Nelson	1900		https://sora.unm.edu/sites/default/files/journals/auk/v017n03/p0253-p0270.pdf
1597	CAPRIMULGIFORMES	Nyctibiidae	Nyctibius jamaicensis costaricensis	Ridgway	1912		https://biodiversitylibrary.org/page/3337521
1598	CAPRIMULGIFORMES	Nyctibiidae	Nyctibius jamaicensis jamaicensis	"(Gmelin, JF)"	1789		https://biodiversitylibrary.org/page/2656524
1599	CAPRIMULGIFORMES	Nyctibiidae	Nyctibius jamaicensis abbotti	Richmond	1917		https://biodiversitylibrary.org/page/29836344
1600	CAPRIMULGIFORMES	Nyctibiidae	Nyctibius griseus	"(Gmelin, JF)"	1789		https://biodiversitylibrary.org/page/2656524
1601	CAPRIMULGIFORMES	Nyctibiidae	Nyctibius griseus panamensis	Ridgway	1912		https://biodiversitylibrary.org/page/3337521
1602	CAPRIMULGIFORMES	Nyctibiidae	Nyctibius griseus griseus	"(Gmelin, JF)"	1789		https://biodiversitylibrary.org/page/2656524
1603	CAPRIMULGIFORMES	Nyctibiidae	Nyctibius maculosus	Ridgway	1912		https://biodiversitylibrary.org/page/3337581
1604	CAPRIMULGIFORMES	Nyctibiidae	Nyctibius leucopterus	(Wied-Neuwied)	1821		
1605	CAPRIMULGIFORMES	Nyctibiidae	Nyctibius bracteatus	Gould	1846		https://biodiversitylibrary.org/page/12862651
1606	CAPRIMULGIFORMES	Caprimulgidae	Eurostopodus	Gould	1838		
1607	CAPRIMULGIFORMES	Caprimulgidae	Eurostopodus argus	"Hartert, E"	1892	"Cat. Birds Brit. Mus. 16: 607, 608"	https://biodiversitylibrary.org/page/8348409
1608	CAPRIMULGIFORMES	Caprimulgidae	Eurostopodus mystacalis	(Temminck)	1826	Pl. Col. livr. 69 pl. 410	
1609	CAPRIMULGIFORMES	Caprimulgidae	Eurostopodus nigripennis	"Ramsay, EP"	1882	Proc. Linn. Soc. NSW 6: 843	https://biodiversitylibrary.org/page/3344192
1610	CAPRIMULGIFORMES	Caprimulgidae	Eurostopodus exul	Mayr	1941	Am. Mus. Novit. 1152: 6	http://hdl.handle.net/2246/4778
1611	CAPRIMULGIFORMES	Caprimulgidae	Eurostopodus diabolicus	Stresemann	1931	Orn. Monatsb. 39: 103	
1612	CAPRIMULGIFORMES	Caprimulgidae	Eurostopodus papuensis	(Schlegel)	1866	Nederl. Tijdschr. Dierk. 3: 340	https://biodiversitylibrary.org/page/49109841
1613	CAPRIMULGIFORMES	Caprimulgidae	Eurostopodus archboldi	(Mayr & Rand)	1935	Am. Mus. Novit. 814: 4	http://hdl.handle.net/2246/4098
1614	CAPRIMULGIFORMES	Caprimulgidae	Lyncornis	Gould	1838		
1615	CAPRIMULGIFORMES	Caprimulgidae	Lyncornis temminckii	Gould	1838		
1616	CAPRIMULGIFORMES	Caprimulgidae	Lyncornis macrotis	(Vigors)	1831		
1617	CAPRIMULGIFORMES	Caprimulgidae	Lyncornis macrotis cerviniceps	Gould	1838		
1618	CAPRIMULGIFORMES	Caprimulgidae	Lyncornis macrotis bourdilloni	Hume	1875		
1619	CAPRIMULGIFORMES	Caprimulgidae	Lyncornis macrotis macrotis	(Vigors)	1831		
1620	CAPRIMULGIFORMES	Caprimulgidae	Lyncornis macrotis jacobsoni	Junge	1936		
1621	CAPRIMULGIFORMES	Caprimulgidae	Lyncornis macrotis macropterus	Bonaparte	1850		
1622	CAPRIMULGIFORMES	Caprimulgidae	Gactornis				
1623	CAPRIMULGIFORMES	Caprimulgidae	Gactornis enarratus	"(Gray, GR)"	1871	Ann. Mag. Nat. Hist. (Ser. 4) 8: 428	https://biodiversitylibrary.org/page/19244604
1624	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles	Swainson	1832		
1625	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles nacunda	(Vieillot)	1817	Nouv. Dict. d'Hist. Nat. 10: 240	https://biodiversitylibrary.org/page/18038585
1626	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles nacunda coryi	Agne & Pacheco	2011	Revista Brasileira de Ornitologia 19: 80	http://www.revbrasilornitol.com.br/BJO/article/view/4209/pdf_716
1627	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles nacunda nacunda	(Vieillot)	1817	Nouv. Dict.d'Hist. Nat. 10: 240	https://biodiversitylibrary.org/page/18038585
1628	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles pusillus	Gould	1861	Proc. Zool. Soc. London (1861): 182	https://biodiversitylibrary.org/page/28672706
1629	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles pusillus septentrionalis	(Hellmayr)	1908	Novit. Zool. 15: 78	https://biodiversitylibrary.org/page/2987720
1630	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles pusillus esmeraldae	"Zimmer, JT & Phelps"	1947	Am. Mus. Novit. 1338: 1	http://hdl.handle.net/2246/5153
1631	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles pusillus xerophilus	Dickerman	1988	Bull. B.O.C. 108: 123	https://biodiversitylibrary.org/page/40084242
1632	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles pusillus novaesi	Dickerman	1988	Bull. B.O.C. 108: 124	https://biodiversitylibrary.org/page/40084243
1633	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles pusillus saturatus	Pinto & Camargo	1957	"Pap. Aruvsos, Zool. Sao Paolo 13: 56"	
1634	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles pusillus pusillus	Gould	1861	Proc. Zool. Soc. London (1861): 182	https://biodiversitylibrary.org/page/28672706
1635	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles rupestris	(Spix)	1825	Av. Sp. Nov. Brasil. 2: 2 pl. 2	https://biodiversitylibrary.org/page/41277957
1636	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles rupestris xyostictus	Oberholser	1914	"Bull. U.S. Natl. Mus. no. 86 pt 6: 23, 116"	https://biodiversitylibrary.org/page/7884249
1637	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles rupestris rupestris	(Spix)	1825	Av. Sp. Nov. Brasil. 2: 2 pl. 2	https://biodiversitylibrary.org/page/41277957
1638	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles acutipennis	(Hermann)	1783	"Tabula Affin. Anim.: 230, note-g"	https://biodiversitylibrary.org/page/39000901
1639	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles acutipennis texensis	Lawrence	1857	"Ann. Lyc. Nat. Hist. N. Y. 6: 167, 168"	https://biodiversitylibrary.org/page/16023767
1640	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles acutipennis littoralis	Brodkorb	1940	Auk 57: 543	https://sora.unm.edu/sites/default/files/journals/auk/v057n04/p0542-p0549.pdf
1641	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles acutipennis micromeris	Oberholser	1914	"Bull. U.S. Natl. Mus. no. 86 pt 6: 24, 100"	https://biodiversitylibrary.org/page/7884250
1642	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles acutipennis acutipennis	(Hermann)	1783	"Tabula Affin. Anim.: 230, note-g"	https://biodiversitylibrary.org/page/39000901
1643	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles acutipennis crissalis	"Miller, AH"	1959	Proc. Biol. Soc. Wash. 72: 155	https://biodiversitylibrary.org/page/34641934
1644	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles acutipennis aequatorialis	Chapman	1923	Am. Mus. Novit. 67: 1	http://hdl.handle.net/2246/4600
1645	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles acutipennis exilis	"(Lesson, R)"	1839	Rev. Zool. 2: 44	https://biodiversitylibrary.org/page/2299144
1646	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles minor	"(Forster, JR)"	1771	Cat. Anim. N. Am.: 13	https://biodiversitylibrary.org/page/16494195
1647	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles minor minor	"(Forster, JR)"	1771	Cat. Anim. N. Am.: 13	https://biodiversitylibrary.org/page/16494195
1648	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles minor hesperis	Grinnell	1905	Condor 7: 170	https://sora.unm.edu/node/94635
1649	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles minor sennetti	Coues	1888	Auk 5: 37	https://sora.unm.edu/sites/default/files/journals/auk/v005n01/p0037-p0037.pdf
1650	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles minor howelli	Oberholser	1914	"Bull. U.S. Natl. Mus. no. 86 pt 6: 25, 57"	https://biodiversitylibrary.org/page/7884251
1651	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles minor henryi	Cassin	1855	Ill. Birds Cal. Tex. Or. Br. Russ. Am.: 239	https://biodiversitylibrary.org/page/27214380
1652	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles minor aserriensis	Cherrie	1896	Auk 13: 136	https://sora.unm.edu/sites/default/files/journals/auk/v013n02/p0135-p0136.pdf
1653	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles minor chapmani	Coues	1888	Auk 5: 37	https://sora.unm.edu/sites/default/files/journals/auk/v005n01/p0037-p0037.pdf
1654	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles minor neotropicalis	Selander & Alvarez del Toro	1955	Condor 57: 144	https://sora.unm.edu/node/100702
1655	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles minor panamensis	Eisenmann	1962	Am. Mus. Novit. 2094: 4	https://digitallibrary.amnh.org/handle/2246/3416
1656	CAPRIMULGIFORMES	Caprimulgidae	Chordeiles gundlachii	Lawrence	1857	Ann. Lyc. Nat. Hist. N. Y. 6: 165	https://biodiversitylibrary.org/page/16023765
1657	CAPRIMULGIFORMES	Caprimulgidae	Lurocalis	Cassin	1851		
1658	CAPRIMULGIFORMES	Caprimulgidae	Lurocalis semitorquatus	"(Gmelin, JF)"	1789	Syst. Nat. (ed. 12) 1: 1031	https://biodiversitylibrary.org/page/2656526
1659	CAPRIMULGIFORMES	Caprimulgidae	Lurocalis semitorquatus stonei	Huber	1923	Auk 40: 300	https://sora.unm.edu/sites/default/files/journals/auk/v040n02/p0300-p0302.pdf
1660	CAPRIMULGIFORMES	Caprimulgidae	Lurocalis semitorquatus semitorquatus	"(Gmelin, JF)"	1789	Syst. Nat. (ed. 12) 1: 1031	https://biodiversitylibrary.org/page/2656526
1661	CAPRIMULGIFORMES	Caprimulgidae	Lurocalis semitorquatus schaeferi	Phelps & Phelps Jr	1952	Proc. Biol. Soc. Wash. 65: 40	https://biodiversitylibrary.org/page/34567144
1662	CAPRIMULGIFORMES	Caprimulgidae	Lurocalis semitorquatus nattererii	(Temminck)	1822	"Pl. Col. livr. 18 pl. 107, wrapper"	
1663	CAPRIMULGIFORMES	Caprimulgidae	Lurocalis rufiventris	Taczanowski	1884	Orn. Perou 1: 209	https://biodiversitylibrary.org/page/14457085
1664	CAPRIMULGIFORMES	Caprimulgidae	Nyctiprogne	Bonaparte	1857		
1665	CAPRIMULGIFORMES	Caprimulgidae	Nyctiprogne leucopyga	(Spix)	1825	Av. Sp. Nov. Brasil. 2: 3 pl. 3 fig. 2	https://biodiversitylibrary.org/page/41277958
1666	CAPRIMULGIFORMES	Caprimulgidae	Nyctiprogne leucopyga exigua	Friedmann	1945	Proc. Biol. Soc. Wash. 58: 117	https://biodiversitylibrary.org/page/34566077
1667	CAPRIMULGIFORMES	Caprimulgidae	Nyctiprogne leucopyga pallida	Phelps & Phelps Jr	1952	Proc. Biol. Soc. Wash. 65: 42	https://biodiversitylibrary.org/page/34567146
1668	CAPRIMULGIFORMES	Caprimulgidae	Nyctiprogne leucopyga leucopyga	(Spix)	1825	Av. Sp. Nov. Brasil. 2: 3 pl. 3 fig. 2	https://biodiversitylibrary.org/page/41277958
1669	CAPRIMULGIFORMES	Caprimulgidae	Nyctiprogne leucopyga latifascia	Friedmann	1945	Proc. Biol. Soc. Wash. 58: 118	https://biodiversitylibrary.org/page/34566078
1670	CAPRIMULGIFORMES	Caprimulgidae	Nyctiprogne leucopyga majuscula	Pinto & Camargo	1952	"Pap. Aruvsos, Zool. Sao Paolo 10: 216"	
1671	CAPRIMULGIFORMES	Caprimulgidae	Nyctiprogne vielliardi	(Lencioni-Neto)	1994	Alauda 62: 241	http://bibliotheques.mnhn.fr/EXPLOITATION/infodoc/digitalCollections/viewerpopup.aspx?seid=MNHN_ALAUD_1994_T062_N004
1672	CAPRIMULGIFORMES	Caprimulgidae	Nyctipolus	Ridgway	1912		
1673	CAPRIMULGIFORMES	Caprimulgidae	Nyctipolus nigrescens	(Cabanis)	1849	Reisen Brit.-Guiana 3: 710	https://biodiversitylibrary.org/page/35303682
1674	CAPRIMULGIFORMES	Caprimulgidae	Nyctipolus hirundinaceus	(Spix)	1825	Av. Sp. Nov. Brasil. 2: 2 pl. 3 fig. 1	https://biodiversitylibrary.org/page/41277957
1675	CAPRIMULGIFORMES	Caprimulgidae	Nyctipolus hirundinaceus hirundinaceus	(Spix)	1825	Av. Sp. Nov. Brasil. 2: 2 pl. 3 fig. 1	https://biodiversitylibrary.org/page/41277957
1676	CAPRIMULGIFORMES	Caprimulgidae	Nyctipolus hirundinaceus cearae	Cory	1917	Field Mus. Nat. Hist. Pub. Zool. Ser. 12: 4	https://biodiversitylibrary.org/page/2835379
1677	CAPRIMULGIFORMES	Caprimulgidae	Nyctipolus hirundinaceus vielliardi	(Ribon)	1995	Rev. Brasil. Zool. 12: 334	https://www.researchgate.net/publication/262481004_A_new_subspecies_of_Caprimulgus_Linnaeus_Aves_Caprimulgidae_from_Espirito_Santo_Brazil
1678	CAPRIMULGIFORMES	Caprimulgidae	Nyctidromus	Gould	1838		
1679	CAPRIMULGIFORMES	Caprimulgidae	Nyctidromus albicollis	"(Gmelin, JF)"	1789	Syst. Nat. (ed. 12) 1: 1030	https://biodiversitylibrary.org/page/2656525
1680	CAPRIMULGIFORMES	Caprimulgidae	Nyctidromus albicollis insularis	Nelson	1898	Proc. Biol. Soc. Wash. 12: 9	https://biodiversitylibrary.org/page/3849873
1681	CAPRIMULGIFORMES	Caprimulgidae	Nyctidromus albicollis merrilli	Sennett	1888	Auk 5: 44	https://sora.unm.edu/sites/default/files/journals/auk/v005n01/p0043-p0046.pdf
1682	CAPRIMULGIFORMES	Caprimulgidae	Nyctidromus albicollis yucatanensis	Nelson	1901	Proc. Biol. Soc. Wash. 14: 171	https://biodiversitylibrary.org/page/3793158
1683	CAPRIMULGIFORMES	Caprimulgidae	Nyctidromus albicollis gilvus	Bangs	1902	Proc. New Engl. Zool. Cl. 3: 82	https://biodiversitylibrary.org/page/12603749
1684	CAPRIMULGIFORMES	Caprimulgidae	Nyctidromus albicollis albicollis	"(Gmelin, JF)"	1789	Syst. Nat. (ed. 12) 1: 1030	https://biodiversitylibrary.org/page/2656525
1685	CAPRIMULGIFORMES	Caprimulgidae	Nyctidromus albicollis derbyanus	Gould	1838	"Icon. Av. pt 2 pl. 12, text"	https://biodiversitylibrary.org/page/53498406
1686	CAPRIMULGIFORMES	Caprimulgidae	Nyctidromus anthonyi	(Chapman)	1923	Am. Mus. Novit. 67: 4	http://hdl.handle.net/2246/4600
1687	CAPRIMULGIFORMES	Caprimulgidae	Setopagis	Ridgway	1912		
1688	CAPRIMULGIFORMES	Caprimulgidae	Setopagis heterura	Todd	1915	Proc. Biol. Soc. Wash. 28: 81	https://biodiversitylibrary.org/page/3338500
1689	CAPRIMULGIFORMES	Caprimulgidae	Setopagis parvula	(Gould)	1837	Proc. Zool. Soc. London pt 5: 22	https://biodiversitylibrary.org/page/30570907
1690	CAPRIMULGIFORMES	Caprimulgidae	Setopagis whitelyi	(Salvin)	1885	"Ibis, p. 438"	https://biodiversitylibrary.org/page/8615506
1691	CAPRIMULGIFORMES	Caprimulgidae	Setopagis maculosa	(Todd)	1920	Proc. Biol. Soc. Wash. 33: 74	https://biodiversitylibrary.org/page/3330317
1692	CAPRIMULGIFORMES	Caprimulgidae	Eleothreptus	"Gray, GR"	1840		
1693	CAPRIMULGIFORMES	Caprimulgidae	Eleothreptus anomalus	(Gould)	1838	Proc. Zool. Soc. London pt 5: 105	https://biodiversitylibrary.org/page/30570990
1694	CAPRIMULGIFORMES	Caprimulgidae	Eleothreptus candicans	(Pelzeln)	1867	J. Sci. Math. Phys. Nat. Lisboa (1) 6: 159	https://biodiversitylibrary.org/page/39190275
