1	ORDER	FAMILY	TAXON	AUTHORITY	YEAR	REFERENCE	URL										
8798	BUCEROTIFORMES	Bucerotidae	Bycanistes brevis	Friedmann	1929	Proc. New Engl. Zool. Cl. 11: 32											
8799	BUCEROTIFORMES	Bucerotidae	Ceratogymna	Bonaparte	1854												
8800	BUCEROTIFORMES	Bucerotidae	Ceratogymna atrata	(Temminck)	1835	Pl. Col. livr. 94 pl. 558											
8801	BUCEROTIFORMES	Bucerotidae	Ceratogymna elata	(Temminck)	1831	Pl. Col. livr. 88 pl. 521 fig. 1											
8802	BUCEROTIFORMES	Bucerotidae	Horizocerus	Oberholser	1899												
8803	BUCEROTIFORMES	Bucerotidae	Horizocerus hartlaubi	(Gould)	1861	Proc. Zool. Soc. London (1861): 380	https://biodiversitylibrary.org/page/12866948										
8804	BUCEROTIFORMES	Bucerotidae	Horizocerus hartlaubi hartlaubi	(Gould)	1861	Proc. Zool. Soc. London (1861): 380	https://biodiversitylibrary.org/page/12866948										
8805	BUCEROTIFORMES	Bucerotidae	Horizocerus hartlaubi granti	"(Hartert, E)"	1895	Novit. Zool. 2: 55	https://biodiversitylibrary.org/page/3859328										
8806	BUCEROTIFORMES	Bucerotidae	Horizocerus albocristatus	(Cassin)	1848	Proc. Acad. Nat. Sci. Philadelphia 3: 330	https://biodiversitylibrary.org/page/1659227										
8807	BUCEROTIFORMES	Bucerotidae	Horizocerus albocristatus albocristatus	(Cassin)	1848	Proc. Acad. Nat. Sci. Philadelphia 3: 330	https://biodiversitylibrary.org/page/1659227										
8808	BUCEROTIFORMES	Bucerotidae	Horizocerus albocristatus macrourus	(Bonaparte)	1850	Consp. Gen. Av. 1: 91	https://biodiversitylibrary.org/page/43560142										
8809	BUCEROTIFORMES	Bucerotidae	Horizocerus albocristatus cassini	(Finsch)	1903	"Notes Leyden Mus. 23: 196, 201"	https://biodiversitylibrary.org/page/9658054										
8810	BUCEROTIFORMES	Bucerotidae	Berenicornis	Bonaparte	1850												
8811	BUCEROTIFORMES	Bucerotidae	Berenicornis comatus	(Raffles)	1822	Trans. Linn. Soc. London (Ser. 1) 13: 339	https://biodiversitylibrary.org/page/755085										
8812	BUCEROTIFORMES	Bucerotidae	Buceros	Linnaeus	1758												
8813	BUCEROTIFORMES	Bucerotidae	Buceros rhinoceros	Linnaeus	1758	Syst. Nat. (ed. 10) 1: 104	https://biodiversitylibrary.org/page/727009										
8814	BUCEROTIFORMES	Bucerotidae	Buceros rhinoceros borneoensis	"Schlegel & Müller, S"	1845	Verh. Nat. Gesch. [Temminck] Zool. no. 11 Aves: 22	https://biodiversitylibrary.org/page/50103557										
8815	BUCEROTIFORMES	Bucerotidae	Buceros rhinoceros rhinoceros	Linnaeus	1758	Syst. Nat. (ed. 10) 1: 104	https://biodiversitylibrary.org/page/727009										
8816	BUCEROTIFORMES	Bucerotidae	Buceros rhinoceros silvestris	Vieillot	1816	Nouv. Dict. d'Hist. Nat. 4: 592	https://biodiversitylibrary.org/page/21107808										
8817	BUCEROTIFORMES	Bucerotidae	Buceros bicornis	Linnaeus	1758	Syst. Nat. (ed. 10) 1: 104	https://biodiversitylibrary.org/page/727009										
8818	BUCEROTIFORMES	Bucerotidae	Buceros hydrocorax	Linnaeus	1766	Syst. Nat. (ed. 12) 1: 153	https://biodiversitylibrary.org/page/42946349										
8819	BUCEROTIFORMES	Bucerotidae	Buceros hydrocorax hydrocorax	Linnaeus	1766	Syst. Nat. (ed. 12) 1: 153	https://biodiversitylibrary.org/page/42946349										
8820	BUCEROTIFORMES	Bucerotidae	Buceros hydrocorax semigaleatus	Tweeddale	1878	"Proc. Zool. Soc. London (1878): 280, text, fig."	https://biodiversitylibrary.org/page/28511500										
8821	BUCEROTIFORMES	Bucerotidae	Buceros hydrocorax mindanensis	Tweeddale	1877	Proc. Zool. Soc. London (1877): 543	https://biodiversitylibrary.org/page/28518469										
8822	BUCEROTIFORMES	Bucerotidae	Rhinoplax	Gloger	1841												
8823	BUCEROTIFORMES	Bucerotidae	Rhinoplax vigil	(Pennant)	1781	Indische Zool.: 40											
8824	BUCEROTIFORMES	Bucerotidae	Anthracoceros	Reichenbach	1849												
8825	BUCEROTIFORMES	Bucerotidae	Anthracoceros marchei	Oustalet	1885	Le Nat. 7: 108	https://biodiversitylibrary.org/page/33931038										
8826	BUCEROTIFORMES	Bucerotidae	Anthracoceros albirostris	(Shaw)	1808	"Nat. Misc. 19 pl. 809, text"	https://biodiversitylibrary.org/page/40745003										
8827	BUCEROTIFORMES	Bucerotidae	Anthracoceros albirostris albirostris	(Shaw)	1808	"Nat. Misc. 19 pl. 809, text"	https://biodiversitylibrary.org/page/40745003										
8828	BUCEROTIFORMES	Bucerotidae	Anthracoceros albirostris convexus	(Temminck)	1832	Pl. Col. livr. 89 pl. 530											
8829	BUCEROTIFORMES	Bucerotidae	Anthracoceros coronatus	(Boddaert)	1783	Table Planches Enlum.: 53	https://biodiversitylibrary.org/page/27822673										
8830	BUCEROTIFORMES	Bucerotidae	Anthracoceros montani	(Oustalet)	1880	Bull. Hebdo. Assoc. Sci. France (Ser. 2) 2: 205											
8831	BUCEROTIFORMES	Bucerotidae	Anthracoceros malayanus	(Raffles)	1822	Trans. Linn. Soc. London (Ser. 1) 13: 292	https://biodiversitylibrary.org/page/755038										
8832	BUCEROTIFORMES	Bucerotidae	Ocyceros	Hume	1873												
8833	BUCEROTIFORMES	Bucerotidae	Ocyceros griseus	(Latham)	1790	Index Orn. 1: 147	https://biodiversitylibrary.org/page/53510518										
8834	BUCEROTIFORMES	Bucerotidae	Ocyceros gingalensis	(Shaw)	1812	Gen. Zool. 8 (1): 37	https://biodiversitylibrary.org/page/46394781										
8835	BUCEROTIFORMES	Bucerotidae	Ocyceros birostris	(Scopoli)	1786	Del. Flor. Faun. Insubr. 2: 87	http://bibdigital.rjb.csic.es/ing/Libro.php?Libro=2427										
8836	BUCEROTIFORMES	Bucerotidae	Anorrhinus	Reichenbach	1849												
8837	BUCEROTIFORMES	Bucerotidae	Anorrhinus tickelli	(Blyth)	1855	J. Asiat. Soc. Bengal 24: 266	https://biodiversitylibrary.org/page/40268560										
8838	BUCEROTIFORMES	Bucerotidae	Anorrhinus austeni	Jerdon	1872	Ibis (Ser. 3) 2: 6	https://biodiversitylibrary.org/page/8617929										
8839	BUCEROTIFORMES	Bucerotidae	Anorrhinus galeritus	(Temminck)	1831	Pl. Col. livr. 88 pl. 520											
8840	BUCEROTIFORMES	Bucerotidae	Aceros	Hodgson	1844												
8841	BUCEROTIFORMES	Bucerotidae	Aceros nipalensis	(Hodgson)	1829	Glean. Sci. 1: 249	https://biodiversitylibrary.org/page/51778386										
8842	BUCEROTIFORMES	Bucerotidae	Rhyticeros	Reichenbach	1849												
8843	BUCEROTIFORMES	Bucerotidae	Rhyticeros plicatus	(Pennant)	1781	Indische Zool.: 40											
8844	BUCEROTIFORMES	Bucerotidae	Rhyticeros narcondami	Hume	1873	Stray Feathers 1: 411	https://biodiversitylibrary.org/page/30007323										
8845	BUCEROTIFORMES	Bucerotidae	Rhyticeros undulatus	(Shaw)	1812	Gen. Zool. 8 (1): 26	https://biodiversitylibrary.org/page/46394770										
8846	BUCEROTIFORMES	Bucerotidae	Rhyticeros everetti	Rothschild	1898	J. für Orn. 45: 513	https://biodiversitylibrary.org/page/33167269										
8847	BUCEROTIFORMES	Bucerotidae	Rhyticeros subruficollis	(Blyth)	1843	J. Asiat. Soc. Bengal 12 (1): 177	https://biodiversitylibrary.org/page/40057546										
8848	BUCEROTIFORMES	Bucerotidae	Rhyticeros cassidix	(Temminck)	1823	Pl. Col. livr. 36 pl. 210											
8849	BUCEROTIFORMES	Bucerotidae	Rhabdotorrhinus	"Meyer, AB & Wiglesworth"	1895												
8850	BUCEROTIFORMES	Bucerotidae	Rhabdotorrhinus waldeni	(Sharpe)	1877	J. Linn. Soc. London Zool. 13: 156	https://biodiversitylibrary.org/page/31597414										
8851	BUCEROTIFORMES	Bucerotidae	Rhabdotorrhinus leucocephalus	(Vieillot)	1816	Nouv. Dict. d'Hist. Nat. 4: 592	https://biodiversitylibrary.org/page/21107808										
8852	BUCEROTIFORMES	Bucerotidae	Rhabdotorrhinus exarhatus	(Temminck)	1823	Pl. Col. livr. 36 pl. 211											
8853	BUCEROTIFORMES	Bucerotidae	Rhabdotorrhinus exarhatus exarhatus	(Temminck)	1823	Pl. Col. livr. 36 pl. 211											
8854	BUCEROTIFORMES	Bucerotidae	Rhabdotorrhinus exarhatus sanfordi	Stresemann	1932	Orn. Monatsb. 40: 111											
8855	BUCEROTIFORMES	Bucerotidae	Rhabdotorrhinus corrugatus	(Temminck)	1832	Pl. Col. livr. 89 livr. 90 pl. 531											
8856	BUCEROTIFORMES	Bucerotidae	Rhabdotorrhinus corrugatus rugosus	(Begbie)	1834	Malayan Peninsula p. 513											
8857	BUCEROTIFORMES	Bucerotidae	Rhabdotorrhinus corrugatus corrugatus	(Temminck)	1832	Pl. Col. livr. 89 livr. 90 pl. 531											
8858	BUCEROTIFORMES	Bucerotidae	Penelopides	Reichenbach	1849												
8859	BUCEROTIFORMES	Bucerotidae	Penelopides manillae	(Boddaert)	1783	Table Planches Enlum.: 54	https://biodiversitylibrary.org/page/27822674										
8860	BUCEROTIFORMES	Bucerotidae	Penelopides manillae manillae	(Boddaert)	1783	Table Planches Enlum.: 54	https://biodiversitylibrary.org/page/27822674										
8861	BUCEROTIFORMES	Bucerotidae	Penelopides manillae subniger	McGregor	1910	Philip. J. Sci. 5: 110	https://biodiversitylibrary.org/page/34353370										
8862	BUCEROTIFORMES	Bucerotidae	Penelopides mindorensis	Steere	1890	List Birds Mamms. Steere Exped. p. 13	https://biodiversitylibrary.org/page/40202750										
8863	BUCEROTIFORMES	Bucerotidae	Penelopides affinis	Tweeddale	1877	Ann. Mag. Nat. Hist. (Ser. 4) 20: 534	https://biodiversitylibrary.org/page/15686659										
8864	BUCEROTIFORMES	Bucerotidae	Penelopides affinis affinis	Tweeddale	1877	Ann. Mag. Nat. Hist. (Ser. 4) 20: 534	https://biodiversitylibrary.org/page/15686659										
8865	BUCEROTIFORMES	Bucerotidae	Penelopides affinis basilanicus	Steere	1890	List Birds Mamms. Steere Exped. p. 13	https://biodiversitylibrary.org/page/40202750										
8866	BUCEROTIFORMES	Bucerotidae	Penelopides samarensis	Steere	1890	List Birds Mamms. Steere Exped. p. 13	https://biodiversitylibrary.org/page/40202750										
8867	BUCEROTIFORMES	Bucerotidae	Penelopides panini	(Boddaert)	1783	Table Planches Enlum.: 48	https://biodiversitylibrary.org/page/27822668										
8868	BUCEROTIFORMES	Bucerotidae	Penelopides panini ticaensis	Hachisuka	1930	Contrib. Birds Philip. no.2 p.169											
8869	BUCEROTIFORMES	Bucerotidae	Penelopides panini panini	(Boddaert)	1783	Table Planches Enlum.: 48	https://biodiversitylibrary.org/page/27822668										
